Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
b57ca7b9-c88f-4a84-84ae-f03191441d1f,C,Naypyitaw,Normal,Male,Home and lifestyle,87.21,3,13.0815,274.71,11/9/2019,2:50:00,Cash,156.98,42.86,117.73,6.6
96d7e247-e679-4222-89e3-ebe79d542c43,B,Naypyitaw,Member,Male,Food and beverages,12.74,8,5.096,107.02,11/24/2019,11:21:25,Credit card,61.15,42.86,45.87,9
a19087e6-16c4-48b6-a854-5957905a94c5,A,Naypyitaw,Member,Male,Electronic accessories,26.43,3,3.9645,83.25,11/28/2019,18:46:03,Ewallet,47.57,42.86,35.68,9.1
c02e019c-3ff8-41de-928c-5ac5e1fe2dcc,B,Yangon,Normal,Male,Electronic accessories,18.91,5,4.7275,99.28,11/3/2019,6:07:47,Ewallet,56.73,42.86,42.55,6.6
0809dce6-f996-4157-b84d-7f83d941f0d1,B,Mandalay,Normal,Female,Electronic accessories,6.91,5,1.7275,36.28,11/2/2019,7:43:33,Credit card,20.73,42.86,15.55,9
df7090d1-2e36-4d56-8c49-9a68708f2311,B,Yangon,Member,Male,Fashion accessories,16,3,2.4,50.4,11/23/2019,10:43:31,Ewallet,28.8,42.86,21.6,6.6
53fceb26-1887-48e7-bb52-0227474dc1cd,A,Yangon,Normal,Female,Electronic accessories,67.93,2,6.793,142.65,11/25/2019,1:50:17,Ewallet,81.52,42.85,61.13,9.7
b07b1859-308b-4a25-8fac-27d044d824f7,C,Naypyitaw,Member,Female,Health and beauty,21.65,6,6.495,136.39,11/9/2019,3:19:21,Ewallet,77.94,42.86,58.45,5.4
59526e10-a79a-4280-8184-7e27cbc73cc4,B,Yangon,Normal,Male,Health and beauty,60.89,4,12.178,255.74,11/20/2019,19:16:28,Ewallet,146.14,42.86,109.6,5.4
4b5f5dd2-c11a-424f-82bb-a0b0ec69108c,B,Naypyitaw,Normal,Female,Health and beauty,58.94,3,8.841,185.66,11/6/2019,13:43:37,Credit card,106.09,42.86,79.57,5.9
f5e8f169-244a-4b3d-92e3-acc4ecd146b3,C,Yangon,Member,Female,Food and beverages,48.89,8,19.556,410.68,11/14/2019,23:24:10,Ewallet,234.67,42.86,176.01,9.8
3f20cdb0-e6e2-45ee-aa77-59b72c4dfc69,A,Yangon,Member,Male,Food and beverages,76.67,1,3.8335,80.5,11/15/2019,9:43:27,Cash,46,42.86,34.5,9.9
ee793074-8ba2-4499-9bae-874b9dd31ca0,B,Yangon,Normal,Female,Fashion accessories,11.62,3,1.743,36.6,11/10/2019,2:55:00,Ewallet,20.92,42.84,15.68,5.4
388c7e34-5ac3-4f9c-8309-b613df20d020,B,Yangon,Member,Female,Health and beauty,61.14,9,27.513,577.77,11/2/2019,3:15:23,Credit card,330.16,42.86,247.61,8.5
dec64f5e-53a4-4cc3-93a0-fbe89580e018,A,Mandalay,Normal,Male,Food and beverages,43.37,4,8.674,182.15,11/4/2019,18:44:21,Credit card,104.09,42.85,78.06,7.9
e6a94837-aca3-4de8-a8de-b36f552c7ab9,B,Naypyitaw,Member,Male,Food and beverages,88.33,10,44.165,927.46,11/9/2019,22:38:13,Ewallet,529.98,42.86,397.48,8.5
e794bead-bd61-43e3-996c-f41b65cceb8f,A,Yangon,Normal,Female,Fashion accessories,65.54,2,6.554,137.63,11/10/2019,20:15:00,Cash,78.65,42.85,58.98,9.3
30dcd9bf-5001-415d-b5cf-594e10e5b3db,B,Yangon,Normal,Female,Sports and travel,78.59,2,7.859,165.04,11/28/2019,10:08:50,Ewallet,94.31,42.86,70.73,6.7
58c0aaad-6feb-4bde-a6d2-c1d791837661,A,Mandalay,Normal,Male,Food and beverages,37.38,7,13.083,274.74,11/8/2019,9:48:42,Ewallet,157,42.86,117.74,7.6
694a25fd-c157-410b-af0a-7dc5e995382e,A,Mandalay,Member,Male,Food and beverages,83.95,3,12.5925,264.44,11/3/2019,10:38:44,Ewallet,151.11,42.86,113.33,9.8
8a4d5110-644f-412c-988f-c0fc325a2be4,B,Mandalay,Normal,Male,Home and lifestyle,75.25,5,18.8125,395.06,11/1/2019,8:51:54,Cash,225.75,42.86,169.31,8.7
e924ef62-d570-4874-b4c0-0dbe0f312c36,A,Yangon,Member,Female,Food and beverages,5,1,0.25,5.25,11/24/2019,10:55:35,Cash,3,42.86,2.25,7.8
dacdbd5e-a664-49cb-bc56-ede2f033efb5,B,Mandalay,Member,Male,Home and lifestyle,48.2,8,19.28,404.88,11/11/2019,7:05:00,Ewallet,231.36,42.86,173.52,9.9
31b25e35-182c-49ac-a79d-323b8395fbbf,B,Mandalay,Member,Male,Food and beverages,79.53,7,27.8355,584.55,11/25/2019,10:52:09,Cash,334.03,42.86,250.52,6.4
77a565dc-9092-47fe-885d-7c7a540caaa3,C,Mandalay,Normal,Female,Electronic accessories,68.5,8,27.4,575.4,11/23/2019,19:55:02,Credit card,328.8,42.86,246.6,6.1
cabc3f45-8ab0-4043-8e05-c83325008c17,C,Mandalay,Normal,Male,Electronic accessories,46.45,5,11.6125,243.86,11/14/2019,18:35:50,Cash,139.35,42.86,104.51,9.6
10cecabe-17ea-464b-bf4f-e2da5b5e79a5,A,Naypyitaw,Member,Male,Home and lifestyle,11.6,4,2.32,48.72,11/3/2019,10:22:31,Ewallet,27.84,42.86,20.88,9.3
f6017337-2959-47f6-a58c-398726ba3db6,B,Yangon,Normal,Male,Home and lifestyle,53.83,1,2.6915,56.52,11/18/2019,11:13:40,Cash,32.3,42.85,24.22,6.8
abc67e48-83a2-4b11-ade3-579bb331b34e,A,Yangon,Member,Male,Sports and travel,91.34,10,45.67,959.07,11/1/2019,7:38:00,Credit card,548.04,42.86,411.03,7.6
2a3d8b39-74d1-4d44-bc7b-38b550c1a7be,C,Naypyitaw,Normal,Male,Health and beauty,15.61,2,1.561,32.78,11/13/2019,11:30:10,Ewallet,18.73,42.86,14.05,6.2
1dfbff03-8424-411f-9a33-c1941636fa36,C,Yangon,Normal,Female,Electronic accessories,45.98,4,9.196,193.12,11/23/2019,1:16:58,Credit card,110.35,42.86,82.77,7.6
85eb8cd2-587f-45e3-9d04-c375e1007db6,A,Mandalay,Member,Male,Electronic accessories,38.07,3,5.7105,119.92,11/19/2019,12:48:21,Cash,68.53,42.85,51.39,8.5
9f2aa9ce-1d14-4cbb-a50d-a380fe837f26,C,Mandalay,Normal,Male,Electronic accessories,35.09,4,7.018,147.38,11/18/2019,18:32:12,Credit card,84.22,42.86,63.16,5
b4d50531-a8bf-42b6-8fe0-7801bb7e9b15,A,Mandalay,Normal,Female,Fashion accessories,62.83,5,15.7075,329.86,11/12/2019,18:14:26,Cash,188.49,42.86,141.37,8.9
1037203b-e870-4b87-9645-ca24ac70dcd4,A,Mandalay,Normal,Female,Food and beverages,65.01,2,6.501,136.52,11/12/2019,9:06:48,Cash,78.01,42.86,58.51,5.3
b650c1e1-0a2f-4555-8bfc-8eb76fc5759e,B,Mandalay,Normal,Female,Food and beverages,36.71,4,7.342,154.18,11/18/2019,8:04:16,Credit card,88.1,42.86,66.08,8.5
b6cfc49c-370b-4ef3-aaf6-30e1af9b5c84,A,Mandalay,Member,Male,Electronic accessories,43.49,2,4.349,91.33,11/11/2019,12:34:13,Cash,52.19,42.86,39.14,9.7
5f0fae9e-be31-4431-ba71-1f1fa5cbd71b,A,Mandalay,Normal,Male,Food and beverages,74.24,2,7.424,155.9,11/26/2019,13:36:21,Ewallet,89.09,42.85,66.81,7.9
f16442cf-3600-4a0d-86f8-1a5b847e103e,C,Mandalay,Normal,Female,Home and lifestyle,37.9,5,9.475,198.97,11/2/2019,8:14:14,Credit card,113.7,42.86,85.27,9.6
fef915d8-bb1e-4ceb-9d0c-85c3b409a79c,B,Yangon,Normal,Female,Sports and travel,67.55,8,27.02,567.42,11/14/2019,9:26:27,Ewallet,324.24,42.86,243.18,5.7
47ef0e33-e22e-475b-a69e-32383e47d4c5,C,Naypyitaw,Normal,Male,Fashion accessories,42.21,8,16.884,354.56,11/27/2019,5:38:18,Cash,202.61,42.86,151.95,9.1
5738727c-3d0d-4557-ac03-f3f19655f12f,C,Mandalay,Member,Female,Electronic accessories,74.33,6,22.299,468.28,11/28/2019,0:25:48,Credit card,267.59,42.86,200.69,9.2
ccba0026-81b2-41e0-9323-ea7177db7be0,C,Naypyitaw,Normal,Female,Health and beauty,20.57,3,3.0855,64.8,11/22/2019,0:48:22,Cash,37.03,42.85,27.77,7.2
4ce3e1a5-d4d7-4247-a1d1-7ea7a31e5eac,B,Mandalay,Normal,Female,Sports and travel,62.28,10,31.14,653.94,11/21/2019,13:50:20,Credit card,373.68,42.86,280.26,6.7
962f617d-ce40-4683-8bd9-40fd50917ed5,C,Mandalay,Member,Male,Home and lifestyle,47.72,1,2.386,50.11,11/27/2019,1:36:37,Credit card,28.63,42.87,21.48,9
6a68318b-6374-4ab1-819e-a039527792eb,B,Yangon,Member,Male,Fashion accessories,88.2,2,8.82,185.22,11/3/2019,10:46:04,Credit card,105.84,42.86,79.38,9.8
2fd9f293-0ab2-474c-8ad8-7287396cabc8,C,Yangon,Normal,Female,Health and beauty,77.37,2,7.737,162.48,11/14/2019,20:25:12,Cash,92.84,42.86,69.64,8.5
1be625f0-648b-46c2-a82d-d89268a28e67,B,Mandalay,Normal,Male,Home and lifestyle,41.41,7,14.4935,304.36,11/23/2019,13:42:23,Credit card,173.92,42.86,130.44,5.1
930e9a48-0333-4b5a-b1bf-79490ceb20af,A,Mandalay,Member,Male,Home and lifestyle,14.57,5,3.6425,76.49,11/25/2019,7:10:29,Credit card,43.71,42.86,32.78,6.9
9a53ffb8-c3c3-4f4d-9101-897973864c1a,C,Mandalay,Member,Male,Home and lifestyle,51.33,1,2.5665,53.9,11/26/2019,10:31:35,Cash,30.8,42.86,23.1,9.8
e94093db-bb3a-4dec-a290-1857f5e9f66e,B,Naypyitaw,Normal,Male,Health and beauty,37.55,1,1.8775,39.43,11/11/2019,16:42:26,Credit card,22.53,42.86,16.9,6.3
c8881c17-0bdf-436e-b3b6-b734805de584,A,Yangon,Normal,Male,Health and beauty,49.04,1,2.452,51.49,11/20/2019,19:41:06,Cash,29.42,42.86,22.07,7.9
8c3b9765-7779-45ad-b7ff-ec1b7c34b8a8,C,Yangon,Normal,Female,Electronic accessories,13.3,7,4.655,97.76,11/19/2019,12:55:07,Credit card,55.86,42.86,41.9,7.2
1dc4fb97-cc50-40d6-9874-9848df81a630,A,Naypyitaw,Normal,Female,Electronic accessories,93.22,8,37.288,783.05,11/22/2019,15:00:45,Cash,447.46,42.86,335.59,6.5
b1034c2a-d3c6-4da5-a631-279c39fad35a,A,Naypyitaw,Member,Male,Fashion accessories,67.41,10,33.705,707.8,11/23/2019,17:39:11,Cash,404.46,42.86,303.34,9
c997a6ca-880c-4619-b0ec-7ebca5515ac9,A,Naypyitaw,Member,Male,Electronic accessories,18.5,3,2.775,58.27,11/2/2019,18:54:17,Credit card,33.3,42.85,24.97,7.2
070327e3-96ca-4596-8644-b4ebf404999d,C,Yangon,Normal,Female,Fashion accessories,12.1,6,3.63,76.23,11/2/2019,5:15:53,Cash,43.56,42.86,32.67,9.5
f989c76d-6ff1-4bbb-97de-1cd49de802cc,B,Yangon,Member,Male,Sports and travel,95.54,9,42.993,902.85,11/15/2019,15:18:16,Credit card,515.92,42.86,386.93,6
5c687848-7e1d-4c13-a1d9-7f8c5b15cdcc,A,Yangon,Normal,Male,Fashion accessories,62.04,9,27.918,586.28,11/20/2019,9:32:10,Ewallet,335.02,42.86,251.26,6.3
f8b0dc42-808e-4265-82c4-eab1b7ef8711,C,Naypyitaw,Normal,Male,Sports and travel,92.17,3,13.8255,290.34,11/23/2019,9:27:58,Credit card,165.91,42.86,124.43,7.9
89abf45f-54d4-433a-bcb1-6e554d8a7c3a,C,Naypyitaw,Normal,Male,Home and lifestyle,13.92,1,0.696,14.62,11/2/2019,12:23:30,Ewallet,8.35,42.89,6.27,7.8
0e61dfd0-10c3-4815-9382-624612206780,B,Yangon,Normal,Male,Fashion accessories,34.84,8,13.936,292.66,11/15/2019,18:44:01,Ewallet,167.23,42.86,125.43,5.8
5cd67889-930d-4f26-ad58-7b845419b36b,C,Mandalay,Normal,Female,Health and beauty,58.49,8,23.396,491.32,11/26/2019,2:32:36,Cash,280.75,42.86,210.57,7.9
33b3386b-bfeb-4812-a0df-fd94822391bf,A,Naypyitaw,Member,Female,Home and lifestyle,55.56,6,16.668,350.03,11/24/2019,2:13:29,Credit card,200.02,42.86,150.01,9.6
70c7ce39-e9b0-49ac-b17e-d874096cc6d2,C,Mandalay,Member,Male,Fashion accessories,9.68,4,1.936,40.66,11/19/2019,10:07:06,Cash,23.23,42.87,17.43,8.2
f1d768b8-5973-447f-b4bb-f7d34b826b2c,C,Naypyitaw,Normal,Male,Sports and travel,29.2,6,8.76,183.96,11/4/2019,0:35:39,Ewallet,105.12,42.86,78.84,7.2
c0dd9480-6709-4562-87ea-11eb7ac7b9d9,C,Mandalay,Member,Male,Health and beauty,29.22,6,8.766,184.09,11/21/2019,23:25:30,Ewallet,105.19,42.86,78.9,7.5
a60a08aa-de67-43fb-9f71-03e4dc70cdcc,A,Naypyitaw,Member,Female,Fashion accessories,39.67,8,15.868,333.23,11/24/2019,23:06:23,Credit card,190.42,42.86,142.81,5.7
1fc37f4f-921c-48fb-add7-a65f189a1c0a,B,Mandalay,Normal,Male,Sports and travel,93.19,8,37.276,782.8,11/3/2019,6:51:15,Cash,447.31,42.86,335.49,8.7
bdc01257-3f96-45ac-9187-1c93562d7675,B,Yangon,Normal,Female,Food and beverages,94.26,10,47.13,989.73,11/10/2019,22:27:39,Credit card,565.56,42.86,424.17,5.8
92b53654-1481-4281-83f1-7e41fe8a2c90,C,Naypyitaw,Normal,Male,Fashion accessories,44.38,10,22.19,465.99,11/19/2019,8:28:58,Credit card,266.28,42.86,199.71,7.4
3e33d80b-a9e2-4b33-bb62-9ac504ed3a17,C,Naypyitaw,Normal,Male,Food and beverages,85.91,8,34.364,721.64,11/21/2019,13:46:31,Cash,412.37,42.86,309.27,6.1
975d9e07-10ef-446f-af6a-00ebd8c3555f,A,Mandalay,Normal,Male,Health and beauty,20.34,2,2.034,42.71,11/25/2019,0:44:52,Credit card,24.41,42.85,18.3,8.5
a52ebd2c-1445-4216-8d1c-d023bee9914d,A,Naypyitaw,Normal,Male,Electronic accessories,87.35,5,21.8375,458.59,11/3/2019,1:01:15,Ewallet,262.05,42.86,196.54,8
af34ef4a-4d5f-486c-a7ea-b1df174ce8c8,C,Mandalay,Member,Female,Electronic accessories,23.71,10,11.855,248.96,11/7/2019,0:16:40,Cash,142.26,42.86,106.7,9
92aa0d17-d78e-41ef-96f7-02b4922d0a91,B,Naypyitaw,Member,Female,Sports and travel,99.53,5,24.8825,522.53,11/25/2019,8:04:41,Credit card,298.59,42.86,223.94,5.3
a37cc93e-4175-4871-9974-cf83d1db21ca,A,Mandalay,Normal,Female,Fashion accessories,79.76,10,39.88,837.48,11/6/2019,7:21:44,Cash,478.56,42.86,358.92,9.1
27caa2b1-79bf-49b6-8c40-57b1e1838579,A,Yangon,Normal,Female,Electronic accessories,39.88,2,3.988,83.75,11/28/2019,6:10:45,Ewallet,47.86,42.85,35.89,7.1
60f429b7-067a-476d-b0b6-2814ddb4c4da,A,Mandalay,Normal,Male,Home and lifestyle,80.85,3,12.1275,254.68,11/21/2019,5:33:41,Credit card,145.53,42.86,109.15,9.6
7ca535d2-d235-4e53-a311-cd65771ab03b,B,Mandalay,Normal,Female,Electronic accessories,23.97,1,1.1985,25.17,11/21/2019,2:25:34,Ewallet,14.38,42.87,10.79,6.2
cb2f039d-ddd4-4e6d-b0c6-ecc1ca43ec93,C,Mandalay,Member,Female,Electronic accessories,18.19,2,1.819,38.2,11/6/2019,20:00:08,Credit card,21.83,42.85,16.37,7.6
c3843672-11e7-41b7-8bd6-46b68a0bf77b,A,Naypyitaw,Member,Male,Fashion accessories,49.2,5,12.3,258.3,11/14/2019,2:23:42,Ewallet,147.6,42.86,110.7,9.3
192d1273-0b9c-4b96-b4f9-a5ea30a88033,A,Mandalay,Normal,Male,Sports and travel,52.47,4,10.494,220.37,11/2/2019,10:11:53,Credit card,125.93,42.86,94.44,6.9
3db4dbec-fe34-4d43-bb3d-b77828062593,B,Yangon,Member,Male,Health and beauty,52.47,1,2.6235,55.09,11/10/2019,15:28:39,Credit card,31.48,42.86,23.61,6
27ec947d-e974-4f96-87c5-76ddd8a1dc7a,B,Mandalay,Normal,Female,Fashion accessories,47.79,3,7.1685,150.54,11/19/2019,0:05:12,Credit card,86.02,42.86,64.52,9.8
ac62438a-ed60-4b60-9df5-e3fc7e66fab0,A,Yangon,Normal,Female,Home and lifestyle,23.4,1,1.17,24.57,11/3/2019,23:56:04,Cash,14.04,42.86,10.53,8.2
8f8eb825-d6da-4190-8774-fa3cc08dcaac,B,Mandalay,Member,Male,Sports and travel,92.21,8,36.884,774.56,11/4/2019,17:03:52,Ewallet,442.61,42.86,331.95,6.7
aa2f3c86-a5c3-430c-a6bb-656d44351e63,A,Yangon,Normal,Male,Food and beverages,80.39,1,4.0195,84.41,11/5/2019,13:29:07,Ewallet,48.23,42.86,36.18,5
e6a5bc1d-b273-474a-b740-4d3a1f22b1a3,C,Mandalay,Normal,Male,Sports and travel,59.71,3,8.9565,188.09,11/16/2019,14:58:50,Credit card,107.48,42.86,80.61,7.9
169b4b09-70ab-4e18-bb77-3d433b992e98,C,Naypyitaw,Member,Male,Health and beauty,86.18,7,30.163,633.42,11/22/2019,21:01:17,Credit card,361.96,42.86,271.46,6.7
0408abfe-6c17-4338-a0aa-8cea894bf23e,B,Yangon,Member,Female,Home and lifestyle,71.22,6,21.366,448.69,11/23/2019,7:38:12,Cash,256.39,42.86,192.3,5.2
264eb343-8930-4285-8f35-96882d51fed3,C,Naypyitaw,Member,Male,Electronic accessories,98.6,5,24.65,517.65,11/17/2019,2:11:09,Credit card,295.8,42.86,221.85,7.7
ee272905-1f4a-49b8-8c7a-ec956c9afaf2,A,Yangon,Member,Female,Electronic accessories,13.02,8,5.208,109.37,11/28/2019,2:45:27,Credit card,62.5,42.85,46.87,9.1
72423647-6c10-49c6-b92f-9f390d58e4d5,A,Mandalay,Member,Male,Fashion accessories,41.61,2,4.161,87.38,11/5/2019,3:52:26,Ewallet,49.93,42.86,37.45,5.8
4742dff2-0e2b-4abd-801c-67320bbe944a,C,Mandalay,Normal,Male,Electronic accessories,49.37,5,12.3425,259.19,11/12/2019,12:07:08,Credit card,148.11,42.86,111.08,9.9
bcd6a46d-50e1-4a1b-a444-dab44e1b1800,A,Mandalay,Normal,Male,Fashion accessories,62.9,1,3.145,66.05,11/16/2019,1:16:24,Ewallet,37.74,42.86,28.31,8.7
f100293f-c609-4f12-8eb8-bc3f3f45f6d5,C,Naypyitaw,Normal,Male,Home and lifestyle,90.02,6,27.006,567.13,11/18/2019,15:48:13,Cash,324.07,42.86,243.06,8.8
13985ece-5869-4872-8135-811edc17e531,A,Mandalay,Normal,Female,Home and lifestyle,37.76,10,18.88,396.48,11/19/2019,7:37:55,Credit card,226.56,42.86,169.92,9.2
97db62cd-32d2-4148-9092-423e85f1ff46,C,Mandalay,Member,Female,Electronic accessories,17.25,10,8.625,181.12,11/25/2019,3:58:43,Credit card,103.5,42.86,77.62,6.8
9efa7f08-0f84-455e-843c-fafd378bd5c3,A,Yangon,Member,Male,Food and beverages,27.26,8,10.904,228.98,11/21/2019,7:44:44,Credit card,130.85,42.86,98.13,8.5
00dc3c77-1a84-42bc-a845-7168113628c1,B,Naypyitaw,Normal,Male,Food and beverages,76.83,2,7.683,161.34,11/28/2019,13:14:20,Ewallet,92.2,42.85,69.14,5.2
18aebb99-d908-48eb-af07-70cc584ce94b,B,Naypyitaw,Normal,Male,Fashion accessories,48.83,5,12.2075,256.36,11/3/2019,7:16:15,Cash,146.49,42.86,109.87,9.5
6af5b05a-1109-4617-a65d-0c4f88eaa8a6,A,Naypyitaw,Member,Male,Electronic accessories,89.23,7,31.2305,655.84,11/12/2019,20:11:30,Credit card,374.77,42.86,281.07,9.1
9e9f00ac-8af6-41fb-885d-18a1990b7c25,C,Mandalay,Member,Male,Electronic accessories,61.78,1,3.089,64.87,11/5/2019,11:35:44,Credit card,37.07,42.85,27.8,7.4
b8cc91a8-87ed-4347-a69a-90039aae1cf7,C,Mandalay,Normal,Male,Electronic accessories,49.52,5,12.38,259.98,11/13/2019,8:33:15,Ewallet,148.56,42.86,111.42,5.4
07dde194-b664-46cc-b4f6-26f484ea1873,A,Mandalay,Normal,Male,Food and beverages,11.81,1,0.5905,12.4,11/14/2019,10:41:02,Credit card,7.09,42.82,5.31,9.2
a46892ed-980a-454b-b8f9-88ecca24a6f1,C,Mandalay,Member,Male,Food and beverages,93.85,7,32.8475,689.8,11/28/2019,7:45:05,Credit card,394.17,42.86,295.63,6.8
7cb31a85-a1fc-4f55-a81a-7a04389e362c,A,Mandalay,Member,Male,Fashion accessories,51.45,7,18.0075,378.16,11/4/2019,6:36:58,Credit card,216.09,42.86,162.07,7.7
cb63c93a-92fb-4f6c-bc42-4e0e234b64ab,A,Naypyitaw,Member,Male,Electronic accessories,42.08,2,4.208,88.37,11/19/2019,19:27:45,Ewallet,50.5,42.85,37.87,6.2
c4626cf4-8422-4b5b-900b-84bd3a4575c1,A,Mandalay,Member,Male,Home and lifestyle,7.46,9,3.357,70.5,11/10/2019,15:35:46,Credit card,40.28,42.87,30.22,8.1
6e7754ae-ebdd-49bf-a4bf-08474b4ff87a,B,Mandalay,Member,Male,Fashion accessories,88.38,8,35.352,742.39,11/6/2019,6:36:10,Credit card,424.22,42.86,318.17,8.6
d6635412-4f98-4cb6-8648-ca265af05126,C,Mandalay,Normal,Female,Fashion accessories,36.24,10,18.12,380.52,11/3/2019,9:12:00,Credit card,217.44,42.86,163.08,9.5
422c3caa-5d48-495a-a287-b6691187f19d,C,Yangon,Member,Male,Food and beverages,74.51,3,11.1765,234.71,11/28/2019,4:21:10,Credit card,134.12,42.86,100.59,9.5
301ddb02-95af-4027-9003-666206e2565f,B,Yangon,Member,Male,Sports and travel,87.63,10,43.815,920.12,11/23/2019,21:05:17,Ewallet,525.78,42.86,394.34,8.6
828d6733-3ce1-492a-ae53-d821c3fc5d04,C,Mandalay,Member,Female,Home and lifestyle,85.86,1,4.293,90.15,11/15/2019,11:30:41,Ewallet,51.52,42.85,38.63,5.6
3e699706-f795-4b32-9b33-87d6536b25f3,C,Yangon,Member,Male,Electronic accessories,93.68,1,4.684,98.36,11/5/2019,15:08:04,Ewallet,56.21,42.85,42.15,7.7
1e8f1217-7a5a-4c57-acfe-7f8112a90ca4,B,Naypyitaw,Member,Female,Food and beverages,94.32,4,18.864,396.14,11/15/2019,13:02:56,Cash,226.37,42.86,169.77,10
359ebcb3-6d36-4579-a71c-39868d39f410,B,Mandalay,Member,Male,Home and lifestyle,30.68,4,6.136,128.86,11/23/2019,4:03:05,Credit card,73.63,42.86,55.23,7.2
812d928f-3247-4915-8f76-15e44c6a7a8d,B,Yangon,Member,Female,Health and beauty,99.84,5,24.96,524.16,11/7/2019,18:45:50,Ewallet,299.52,42.86,224.64,8.9
bfe58b4c-dabd-4552-9d71-69c49b6a6b6c,C,Naypyitaw,Member,Male,Food and beverages,34.31,3,5.1465,108.08,11/9/2019,2:15:24,Ewallet,61.76,42.86,46.32,10
1be04b9e-64da-4c36-a943-7eca38d01f53,A,Naypyitaw,Member,Male,Food and beverages,20.16,7,7.056,148.18,11/18/2019,16:59:39,Cash,84.67,42.86,63.51,6.6
1e27e707-50c3-474f-9f91-a60e8e48c2f6,B,Naypyitaw,Normal,Female,Sports and travel,83.24,4,16.648,349.61,11/12/2019,22:07:15,Credit card,199.78,42.86,149.83,8.2
edca5125-e93f-4cb7-9cf4-3f30a00f65c1,A,Naypyitaw,Member,Male,Fashion accessories,69.31,6,20.793,436.65,11/23/2019,19:34:09,Ewallet,249.52,42.86,187.13,5.2
6197ff4a-5e26-4440-8966-249201dcfc8e,C,Yangon,Member,Female,Home and lifestyle,42.7,3,6.405,134.51,11/24/2019,12:52:18,Ewallet,76.86,42.86,57.65,6.5
503cdd7e-6265-46cf-a357-6f25d2c3e97e,A,Mandalay,Normal,Male,Home and lifestyle,99.68,6,29.904,627.98,11/6/2019,19:36:30,Credit card,358.85,42.86,269.13,5.6
39bf6e66-ddcd-4bec-a79d-fee1b2d6e965,B,Yangon,Normal,Male,Fashion accessories,39.26,9,17.667,371.01,11/21/2019,17:48:48,Ewallet,212,42.86,159.01,9.8
b7a8e077-92f5-49b5-8673-10a227a5fc1a,B,Naypyitaw,Member,Female,Fashion accessories,26.31,7,9.2085,193.38,11/15/2019,7:41:37,Cash,110.5,42.86,82.88,9.8
1f3946f7-75f1-4d5a-9dad-f5b0dfdbe43e,B,Naypyitaw,Normal,Male,Health and beauty,68.64,6,20.592,432.43,11/22/2019,19:39:42,Cash,247.1,42.86,185.33,8.2
396d114f-aaf9-4dab-97b7-aee62f21aa92,B,Naypyitaw,Normal,Male,Electronic accessories,69.32,6,20.796,436.72,11/27/2019,3:00:35,Ewallet,249.55,42.86,187.17,6.1
0565fa26-a352-41c6-a555-55a901728e7d,C,Mandalay,Member,Female,Electronic accessories,86.01,3,12.9015,270.93,11/11/2019,23:32:43,Cash,154.82,42.86,116.11,5.3
09f7b8b6-2f0f-4d17-bbc0-fa6f2dd84ec1,C,Yangon,Member,Male,Food and beverages,58.48,2,5.848,122.81,11/22/2019,6:40:04,Ewallet,70.18,42.85,52.63,9.1
5b6d56bf-6941-4284-8c72-900d4704ccd9,A,Naypyitaw,Member,Male,Fashion accessories,35.52,6,10.656,223.78,11/26/2019,23:26:53,Cash,127.87,42.86,95.91,9.4
cb3925ff-cfb0-4dc3-8ab1-670a0cb7450d,B,Naypyitaw,Normal,Female,Food and beverages,95.99,8,38.396,806.32,11/10/2019,22:49:56,Credit card,460.75,42.86,345.57,5.9
485165ac-a7bf-4072-854f-3ed65aa308e7,A,Mandalay,Normal,Male,Fashion accessories,27.83,7,9.7405,204.55,11/27/2019,22:02:29,Ewallet,116.89,42.86,87.66,8.3
210a6896-8707-422c-9369-8fe34d23d652,A,Yangon,Normal,Male,Electronic accessories,10.59,10,5.295,111.2,11/5/2019,9:43:27,Cash,63.54,42.86,47.66,9.2
03cdfecf-2b77-474e-83a7-aa6a160f7ea3,A,Naypyitaw,Normal,Female,Sports and travel,24.35,9,10.9575,230.11,11/15/2019,4:33:59,Credit card,131.49,42.86,98.62,5
ae998053-f9f4-472c-9497-3b18840895fb,A,Naypyitaw,Normal,Female,Food and beverages,75.99,10,37.995,797.89,11/18/2019,22:35:25,Cash,455.94,42.86,341.95,7.8
e0727cee-184d-48f0-8c1d-fae86ee9bbab,C,Naypyitaw,Normal,Male,Electronic accessories,98,8,39.2,823.2,11/24/2019,18:11:22,Ewallet,470.4,42.86,352.8,6.4
73f7c9ba-589d-4b24-9a2c-1698c1a2b00d,B,Mandalay,Normal,Male,Sports and travel,48.1,8,19.24,404.04,11/25/2019,13:58:23,Credit card,230.88,42.86,173.16,9.3
7d9fb3fc-08ce-44c7-8691-e3dd8e376b02,B,Naypyitaw,Member,Female,Sports and travel,91.15,6,27.345,574.25,11/19/2019,11:33:27,Cash,328.14,42.86,246.11,8.2
843e8a1a-a96f-4efc-940f-de3d833a7967,B,Mandalay,Normal,Male,Electronic accessories,60.05,4,12.01,252.21,11/11/2019,22:08:13,Ewallet,144.12,42.86,108.09,7.8
686f4f4e-28ba-4f5d-be5f-167e209bd819,B,Naypyitaw,Normal,Female,Sports and travel,66.48,9,29.916,628.24,11/28/2019,18:52:57,Cash,358.99,42.86,269.25,7.8
